,symbol,date,iexId,isEnabled,name,type
3713,HRS,2018-06-07,3276,True,Harris Corporation,cs
3714,HRTG,2018-06-07,8627,True,Heritage Insurance Holdings Inc.,cs
3715,HRTX,2018-06-07,8228,True,Heron Therapeutics Inc.,cs
3716,HRZN,2018-06-07,3278,True,Horizon Technology Finance Corporation,cs
3717,HSBC,2018-06-07,3117,True,HSBC Holdings plc.,cs
3718,HSBC-A,2018-06-07,14601,True,HSBC Holdings plc. ADR SER A REP 1/40 PFD SER A,ps
3719,HSC,2018-06-07,3281,True,Harsco Corporation,cs
3720,HSCZ,2018-06-07,10252,True,iShares Currency Hedged MSCI EAFE Small-Cap,N/A
3721,HSDT,2018-06-07,14435,True,Helius Medical Technologies Inc.,cs
3722,HSGX,2018-06-07,9544,True,Histogenics Corporation,cs
3723,HSIC,2018-06-07,3283,True,Henry Schein Inc.,cs
3724,HSII,2018-06-07,3284,True,Heidrick & Struggles International Inc.,cs
3725,HSKA,2018-06-07,3285,True,Heska Corporation,cs
3726,HSON,2018-06-07,3288,True,Hudson Global Inc.,cs
3727,HSPX,2018-06-07,3290,True,Horizons ETF Trust I S&P 500 Covered Call,N/A
3728,HSRT,2018-06-07,14685,False,HARTFORD SHORT DURATION ETF,N/A
3729,HST,2018-06-07,3291,True,Host Hotels & Resorts Inc.,cs
3730,HSTM,2018-06-07,3292,True,HealthStream Inc.,cs
3731,HSY,2018-06-07,3293,True,The Hershey Company,cs
3732,HT,2018-06-07,3294,True,Hersha Hospitality Trust Class A of Beneficial Interest,cs
3733,HT-C,2018-06-07,3296,True,Hersha Hospitality Trust 6.875% Series C Cumulative Redeemable Preferred Shares of Beneficial Interest,ps
3734,HT-D,2018-06-07,11436,True,Hersha Hospitality Trust 6.50% Series D Cumulative Redeemable Preferred Shares of Beneficial Interest $0.01 par value per share,ps
3735,HT-E,2018-06-07,12076,True,Hersha Hospitality Trust 6.50% Series E Cumulative Redeemable Preferred Shares of Beneficial Interest,ps
3736,HTA,2018-06-07,3297,True,Healthcare Trust of America Inc. Class A,cs
3737,HTAB,2018-06-07,14461,True,Hartford Schroders Tax-Aware Bond,N/A
3738,HTBI,2018-06-07,3298,True,HomeTrust Bancshares Inc.,cs
3739,HTBK,2018-06-07,3299,True,Heritage Commerce Corp,cs
3740,HTBX,2018-06-07,3300,True,Heat Biologics Inc.,cs
3741,HTD,2018-06-07,3303,True,John Hancock Tax Advantaged Dividend Income Fund of Beneficial Interest,cs
3742,HTFA,2018-06-07,13502,True,Horizon Technology Finance Corporation 6.25% Notes due 2022,N/A
3743,HTGC,2018-06-07,3305,True,Hercules Capital Inc.,cs
3744,HTGM,2018-06-07,9947,True,HTG Molecular Diagnostics Inc.,cs
3745,HTGX,2018-06-07,8950,True,Hercules Capital Inc. 6.25% Notes due 2024,N/A
3746,HTH,2018-06-07,3308,True,Hilltop Holdings Inc.,cs
3747,HTHT,2018-06-07,3309,True,China Lodging Group Limited,cs
3748,HTLD,2018-06-07,3310,True,Heartland Express Inc.,cs
3749,HTLF,2018-06-07,3311,True,Heartland Financial USA Inc.,cs
3750,HTRB,2018-06-07,13460,True,Hartford Total Return Bond,N/A
3751,HTUS,2018-06-07,10228,True,Hull Tactical US,N/A
3752,HTY,2018-06-07,3319,True,John Hancock Tax-Advantaged Global Shareholder Yield Fund of Beneficial Interest,cs
3753,HTZ,2018-06-07,11509,True,Hertz Global Holdings Inc,cs
3754,HUBB,2018-06-07,3322,True,Hubbell Inc,cs
3755,HUBG,2018-06-07,3323,True,Hub Group Inc.,cs
3756,HUBS,2018-06-07,9193,True,HubSpot Inc.,cs
3757,HUD,2018-06-07,13783,True,Hudson Ltd. Class A,cs
3758,HUM,2018-06-07,3324,True,Humana Inc.,cs
3759,HUN,2018-06-07,3325,True,Huntsman Corporation,cs
3760,HUNT,2018-06-07,12267,True,Hunter Maritime Acquisition Corp.,cs
3761,HUNTU,2018-06-07,11947,True,Hunter Maritime Acquisition Corp. Unit,su
3762,HUNTW,2018-06-07,12274,True,Hunter Maritime Acquisition Corp. Warrant,N/A
3763,HURC,2018-06-07,3326,True,Hurco Companies Inc.,cs
3764,HURN,2018-06-07,3327,True,Huron Consulting Group Inc.,cs
3765,HUSA,2018-06-07,3328,True,Houston American Energy Corporation,cs
3766,HUSE,2018-06-07,3329,True,US Market Rotation Strategy,et
3767,HUSV,2018-06-07,11756,True,First Trust Exchange-Traded Fund III Horizon Managed Volatility Domestic,N/A
3768,HUYA,2018-06-07,14394,True,HUYA Inc. American depositary shares each representing one Class A,cs
3769,HVBC,2018-06-07,12026,True,HV Bancorp Inc.,cs
3770,HVT,2018-06-07,3332,True,Haverty Furniture Companies Inc.,cs
3771,HVT.A,2018-06-07,3333,True,Haverty Furniture Companies Inc.,cs
3772,HWBK,2018-06-07,3336,True,Hawthorn Bancshares Inc.,cs
3773,HWC,2018-06-07,3119,True,Hancock Whitney Corporation,cs
3774,HWCC,2018-06-07,3337,True,Houston Wire & Cable Company,cs
3775,HWCPL,2018-06-07,9874,True,,N/A
3776,HWKN,2018-06-07,3339,True,Hawkins Inc.,cs
3777,HX,2018-06-07,13615,True,Hexindai Inc.,cs
3778,HXL,2018-06-07,3340,True,Hexcel Corporation,cs
3779,HY,2018-06-07,3342,True,Hyster-Yale Materials Handling Inc. Class A,cs
3780,HYAC,2018-06-07,13793,True,Haymaker Acquisition Corp.,cs
3781,HYACU,2018-06-07,13632,True,Haymaker Acquisition Corp. Unit,su
3782,HYACW,2018-06-07,13801,True,Haymaker Acquisition Corp. Warrant,N/A
3783,HYB,2018-06-07,3343,True,New America High Income Fund Inc. (The),cs
3784,HYD,2018-06-07,3344,True,VanEck Vectors High Yield Municipal Index,et
3785,HYDB,2018-06-07,13116,True,iShares Edge High Yield Defensive Bond,N/A
3786,HYDD,2018-06-07,11492,True,Direxion Daily High Yield Bear 2X Shares,N/A
3787,HYDW,2018-06-07,14008,True,Xtrackers Low Beta High Yield Bond,N/A
3788,HYEM,2018-06-07,3345,True,VanEck Vectors Emerging Markets High Yield Bond,et
3789,HYG,2018-06-07,3347,True,iShares iBoxx $ High Yield Corporate Bond,et
3790,HYGH,2018-06-07,8672,True,iShares Interest Rate Hedged High Yield Bond,N/A
3791,HYGS,2018-06-07,3348,True,Hydrogenics Corporation,cs
3792,HYH,2018-06-07,9360,True,Halyard Health Inc.,cs
3793,HYHG,2018-06-07,3349,True,ProShares High Yield Interest Rate Hedged,N/A
3794,HYI,2018-06-07,3350,True,Western Asset High Yield Defined Opportunity Fund Inc.,cs
3795,HYIH,2018-06-07,9783,True,Xtrackers High Yield Corporate Bond - Interest Rate Hedged,N/A
3796,HYLB,2018-06-07,12156,True,Xtrackers USD High Yield Corporate Bond,N/A
3797,HYLD,2018-06-07,3352,True,Peritus High Yield,et
3798,HYLS,2018-06-07,3353,True,First Trust High Yield Long/Short ETF,N/A
3799,HYLV,2018-06-07,12381,True,IndexIQ ETF Trust IQ S&P High Yield Low Volatility Bond,N/A
3800,HYMB,2018-06-07,3354,True,SPDR Nuveen S&P High Yield Municipal Bond,et
3801,HYND,2018-06-07,8171,True,WisdomTree Negative Duration High Yield Bond Fund,N/A
3802,HYS,2018-06-07,3355,True,PIMCO 0-5 Year High Yield Corporat Bond Index Exchange-Traded Fund,et
3803,HYT,2018-06-07,3356,True,Blackrock Corporate High Yield Fund Inc.,cs
3804,HYUP,2018-06-07,14009,True,Xtrackers High Beta High Yield Bond,N/A
3805,HYXE,2018-06-07,11486,True,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,N/A
3806,HYXU,2018-06-07,3358,True,iShares International High Yield Bond,N/A
3807,HYZD,2018-06-07,8172,True,WisdomTree Interest Rate Hedged High Yield Bond Fund,N/A
3808,HZN,2018-06-07,10127,True,Horizon Global Corporation,cs
3809,HZNP,2018-06-07,3359,True,Horizon Pharma plc,cs
3810,HZO,2018-06-07,3360,True,MarineMax Inc. (FL),cs
3811,I,2018-06-07,3361,True,Intelsat S.A.,cs
3812,IAC,2018-06-07,3362,True,IAC/InterActiveCorp,cs
3813,IAE,2018-06-07,3363,True,Voya Asia Pacific High Dividend Equity Income Fund ING Asia Pacific High Dividend Equity Income Fund of Beneficial Interest,cs
3814,IAF,2018-06-07,3364,True,Aberdeen Australia Equity Fund Inc,cs
3815,IAG,2018-06-07,3365,True,Iamgold Corporation,cs
3816,IAGG,2018-06-07,10841,True,iShares International Aggregate Bond Fund,N/A
3817,IAI,2018-06-07,3366,True,iShares U.S. Broker-Dealers & Securities Exchanges,et
3818,IAK,2018-06-07,3367,True,iShares U.S. Insurance,et
3819,IAM,2018-06-07,13503,True,I-AM Capital Acquisition Company,cs
3820,IAMXR,2018-06-07,13504,True,I-AM Capital Acquisition Company Right,N/A
3821,IAMXW,2018-06-07,13524,True,I-AM Capital Acquisition Company Warrant,N/A
3822,IART,2018-06-07,3368,True,Integra LifeSciences Holdings Corporation,cs
3823,IAT,2018-06-07,3369,True,iShares U.S. Regional Banks,et
3824,IAU,2018-06-07,3370,True,ishares Gold Trust,et
3825,IBA,2018-06-07,3371,True,Industrias Bachoco S.A.B. de C.V.,cs
3826,IBB,2018-06-07,3372,True,iShares Nasdaq Biotechnology Index Fund,et
3827,IBCD,2018-06-07,3376,True,iShares iBonds Mar 2020 Term Corporate ex-Financials Term,N/A
3828,IBCE,2018-06-07,3377,True,iShares iBonds Mar 2023 Term Corporate ex-Financials,N/A
3829,IBCP,2018-06-07,3378,True,Independent Bank Corporation,cs
3830,IBD,2018-06-07,13111,True,Inspire Corporate Bond Impact,N/A
3831,IBDC,2018-06-07,3382,True,iShares iBonds Mar 2020 Term Corporate,N/A
3832,IBDD,2018-06-07,3383,True,iShares iBonds Mar 2023 Term Corporate,N/A
3833,IBDH,2018-06-07,8674,True,iShares iBonds Dec 2018 Term Corporate,N/A
3834,IBDK,2018-06-07,9815,True,iShares iBonds Dec 2019 Term Corporate,N/A
3835,IBDL,2018-06-07,9551,True,iShares iBonds Dec 2020 Term Corporate,N/A
3836,IBDM,2018-06-07,9816,True,iShares iBonds Dec 2021 Term Corporate,N/A
3837,IBDN,2018-06-07,9817,True,iShares iBonds Dec 2022 Term Corporate,N/A
3838,IBDO,2018-06-07,9818,True,iShares iBonds Dec 2023 Term Corporate,N/A
3839,IBDP,2018-06-07,9819,True,iShares iBonds Dec 2024 Term Corporate,N/A
3840,IBDQ,2018-06-07,9820,True,iShares iBonds Dec 2025 Term Corporate,N/A
3841,IBDR,2018-06-07,11830,True,iShares iBonds Dec 2026 Term Corporate,N/A
3842,IBDS,2018-06-07,13385,True,iShares iBonds Dec 2027 Term Corporate,N/A
3843,IBIO,2018-06-07,3384,True,iBio Inc.,cs
3844,IBKC,2018-06-07,3385,True,IBERIABANK Corporation,cs
3845,IBKCO,2018-06-07,11406,True,IBERIABANK Corporation Depositary Shares Representing Series C Fixed to Floating,ps
3846,IBKCP,2018-06-07,10465,True,IBERIABANK Corporation Depositary Shares Representing Series B Fixed to Floating,ps
3847,IBKR,2018-06-07,3386,True,Interactive Brokers Group Inc.,cs
3848,IBM,2018-06-07,3387,True,International Business Machines Corporation,cs
3849,IBMG,2018-06-07,4618,True,iShares iBonds Sep 2018 Term Muni Bond,N/A
3850,IBMH,2018-06-07,8278,True,iShares iBonds Sep 2019 Term Muni Bond,N/A
3851,IBMI,2018-06-07,9128,True,iShares iBonds Sep 2020 Term Muni Bond,N/A
3852,IBMJ,2018-06-07,10474,True,iShares iBonds Dec 2021 Term Muni Bond,N/A
3853,IBMK,2018-06-07,10475,True,iShares iBonds Dec 2022 Term Muni Bond,N/A
3854,IBML,2018-06-07,12785,True,iShares iBonds Dec 2023 Term Muni Bond,N/A
3855,IBMM,2018-06-07,14267,True,iShares iBonds Dec 2024 Term Muni Bond,N/A
3856,IBN,2018-06-07,3388,True,ICICI Bank Limited,cs
3857,IBND,2018-06-07,3389,True,SPDR Bloomberg Barclays International Corporate Bond,et
3858,IBOC,2018-06-07,3390,True,International Bancshares Corporation,cs
3859,IBP,2018-06-07,8215,True,Installed Building Products Inc.,cs
3860,IBTX,2018-06-07,3391,True,Independent Bank Group Inc,cs
3861,IBUY,2018-06-07,11262,True,Amplify Online Retail ETF,N/A
3862,ICAD,2018-06-07,3393,True,icad inc.,cs
3863,ICAN,2018-06-07,12786,True,SerenityShares Impact,N/A
3864,ICBK,2018-06-07,9516,True,County Bancorp Inc.,cs
3865,ICCC,2018-06-07,3395,True,ImmuCell Corporation,cs
3866,ICCH,2018-06-07,12355,True,ICC Holdings Inc.,cs
3867,ICD,2018-06-07,8868,True,Independence Contract Drilling Inc.,cs
3868,ICE,2018-06-07,3396,True,Intercontinental Exchange Inc.,cs
3869,ICF,2018-06-07,3398,True,iShares Cohen & Steers REIT,et
3870,ICFI,2018-06-07,3399,True,ICF International Inc.,cs
3871,ICHR,2018-06-07,12093,True,Ichor Holdings,cs
3872,ICL,2018-06-07,9308,True,Israel Chemicals Limited,cs
3873,ICLK,2018-06-07,13633,True,iClick Interactive Asia Group Limited,cs
3874,ICLN,2018-06-07,3403,True,iShares S&P Global Clean Energy Index Fund,et
3875,ICLR,2018-06-07,3404,True,ICON plc,cs
3876,ICOL,2018-06-07,3406,True,iShares Inc MSCI Colombia,N/A
3877,ICON,2018-06-07,3407,True,Iconix Brand Group Inc.,cs
3878,ICOW,2018-06-07,13026,True,Pacer Developed Markets International Cash Cows 100,N/A
3879,ICPT,2018-06-07,3408,True,Intercept Pharmaceuticals Inc.,cs
3880,ICSH,2018-06-07,8161,True,iShares Ultra Short-Term Bond,N/A
3881,ICUI,2018-06-07,3409,True,ICU Medical Inc.,cs
3882,ICVT,2018-06-07,10073,True,iShares Convertible Bond,N/A
3883,IDA,2018-06-07,3410,True,IDACORP Inc.,cs
3884,IDCC,2018-06-07,3411,True,InterDigital Inc.,cs
3885,IDE,2018-06-07,3412,True,Voya Infrastructure Industrials and Materials Fund of Beneficial Interest,cs
3886,IDEV,2018-06-07,12493,True,iShares Core MSCI International Developed Markets,N/A
3887,IDHD,2018-06-07,12128,True,Invesco S&P International Developed High Dividend Low Volatility,N/A
3888,IDHQ,2018-06-07,3414,True,Invesco S&P International Developed Quality,et
3889,IDIV,2018-06-07,14108,True,U.S. Equity Cumulative Dividends Fund Series 2027 Shares,N/A
3890,IDLB,2018-06-07,10808,True,Invesco FTSE International Low Beta Equal Weight ETF,N/A
3891,IDLV,2018-06-07,3417,True,Invesco S&P International Developed Low Volatility,et
3892,IDMO,2018-06-07,3413,True,Invesco S&P International Developed Momentum,et
3893,IDN,2018-06-07,3418,True,Intellicheck Inc.,cs
3894,IDOG,2018-06-07,3419,True,ALPS International Sector Dividend Dogs,N/A
3895,IDRA,2018-06-07,3420,True,Idera Pharmaceuticals Inc.,cs
3896,IDSA,2018-06-07,3421,True,Industrial Services of America Inc.,cs
3897,IDSY,2018-06-07,3422,True,I.D. Systems Inc.,cs
3898,IDT,2018-06-07,3423,True,IDT Corporation Class B,cs
3899,IDTI,2018-06-07,3424,True,Integrated Device Technology Inc.,cs
3900,IDU,2018-06-07,3425,True,iShares U.S. Utilities,et
3901,IDV,2018-06-07,3426,True,iShares International Select Dividend,et
3902,IDX,2018-06-07,3427,True,VanEck Vectors Indonesia Index,et
3903,IDXG,2018-06-07,5319,True,Interpace Diagnostics Group Inc.,cs
3904,IDXX,2018-06-07,3429,True,IDEXX Laboratories Inc.,cs
3905,IEA,2018-06-07,11760,True,Infrastructure and Energy Alternatives Inc.,cs
3906,IEAWW,2018-06-07,11769,True,Infrastructure and Energy Alternatives Inc. Warrant,N/A
3907,IEC,2018-06-07,3430,True,IEC Electronics Corp.,cs
3908,IECS,2018-06-07,14271,True,iShares Evolved U.S. Consumer Staples,N/A
3909,IEDI,2018-06-07,14272,True,iShares Evolved U.S. Discretionary Spending,N/A
3910,IEF,2018-06-07,3431,True,iShares 7-10 Year Treasury Bond ETF,et
3911,IEFA,2018-06-07,3432,True,iShares Core MSCI EAFE,et
3912,IEFN,2018-06-07,14273,True,iShares Evolved U.S. Financials,N/A
3913,IEHS,2018-06-07,14274,True,iShares Evolved U.S. Healthcare Staples,N/A
3914,IEI,2018-06-07,3433,True,iShares 3-7 Year Treasury Bond ETF,et
3915,IEIH,2018-06-07,14275,True,iShares Evolved U.S. Innovative Healthcare,N/A
3916,IEME,2018-06-07,14276,True,iShares Evolved U.S. Media and Entertainment,N/A
3917,IEMG,2018-06-07,3435,True,iShares Core MSCI Emerging Markets,et
3918,IEO,2018-06-07,3436,True,iShares U.S. Oil & Gas Exploration & Production,et
3919,IEP,2018-06-07,3437,True,Icahn Enterprises L.P.,cs
3920,IESC,2018-06-07,3438,True,IES Holdings Inc.,cs
3921,IETC,2018-06-07,14277,True,iShares Evolved U.S. Technology,N/A
3922,IEUR,2018-06-07,8711,True,iShares Core MSCI Europe,N/A
3923,IEUS,2018-06-07,3452,True,iShares MSCI Europe Small-Cap ETF,et
3924,IEV,2018-06-07,3440,True,iShares Europe,et
3925,IEX,2018-06-07,3441,True,IDEX Corporation,cs
3926,IEZ,2018-06-07,3442,True,iShares U.S. Oil Equipment & Services,et
3927,IFEU,2018-06-07,3445,True,iShares FTSE EPRA/NAREIT Europe Index Fund,et
3928,IFF,2018-06-07,3446,True,Internationa Flavors & Fragrances Inc.,cs
3929,IFGL,2018-06-07,3447,True,iShares FTSE EPRA/NAREIT Global Real Estate ex-U.S. Index Fund,et
3930,IFIX,2018-06-07,12006,True,Xtrackers Barclays International Corporate Bond Hedged,N/A
3931,IFLY,2018-06-07,11131,True,ETFMG Drone Economy Strategy,N/A
3932,IFMK,2018-06-07,12371,True,iFresh Inc.,cs
3933,IFN,2018-06-07,3449,True,India Fund Inc. (The),cs
3934,IFON,2018-06-07,3451,True,InfoSonics Corp,cs
3935,IFRA,2018-06-07,14340,True,iShares U.S. Infrastructure,N/A
3936,IFRX,2018-06-07,13694,True,InflaRx N.V.,cs
3937,IFV,2018-06-07,8982,True,First Trust Dorsey Wright International Focus 5 ETF,N/A
3938,IG,2018-06-07,14452,True,Principal Investment Grade Corporate Active,N/A
3939,IGA,2018-06-07,3455,True,Voya Global Advantage and Premium Opportunity Fund of Beneficial Interest,cs
3940,IGC,2018-06-07,3456,True,India Globalization Capital Inc.,cs
3941,IGD,2018-06-07,3457,True,Voya Global Equity Dividend and Premium Opportunity Fund,cs
3942,IGE,2018-06-07,3458,True,iShares North American Natural Resources,et
3943,IGEB,2018-06-07,13117,True,iShares Edge Investment Grade Enhanced Bond,N/A
3944,IGEM,2018-06-07,11612,True,VanEck Vectors ETF Trust Market Vectors EM Investment Grade + BB Rated USD Sovereign Bond,N/A
3945,IGF,2018-06-07,3460,True,iShares Global Infrastructure ETF,et
3946,IGHG,2018-06-07,8091,True,ProShares Investment Grade-Interest Rate Hedged,N/A
3947,IGI,2018-06-07,3461,True,Western Asset Investment Grade Defined Opportunity Trust Inc.,cs
3948,IGIH,2018-06-07,9784,True,Xtrackers Investment Grade Bond - Interest Rate Hedged,N/A
3949,IGLD,2018-06-07,3462,True,Internet Gold Golden Lines Ltd.,cs
3950,IGM,2018-06-07,3463,True,iShares North American Tech,et
3951,IGN,2018-06-07,3464,True,iShares North American Tech-Multimedia Networking,et
3952,IGOV,2018-06-07,3466,True,iShares International Treasury Bond ETF,et
3953,IGR,2018-06-07,3467,True,CBRE Clarion Global Real Estate Income Fund,cs
3954,IGRO,2018-06-07,11387,True,iShares International Dividend Growth,N/A
3955,IGT,2018-06-07,9894,True,International Game Technology,cs
3956,IGV,2018-06-07,3472,True,iShares North American Tech-Software,et
3957,IGVT,2018-06-07,12007,True,Xtrackers Barclays International Treasury Bond Hedged,N/A
3958,IHC,2018-06-07,3473,True,Independence Holding Company,cs
3959,IHD,2018-06-07,3474,True,Voya Emerging Markets High Income Dividend Equity Fund,cs
3960,IHDG,2018-06-07,8598,True,WisdomTree International Hedged Quality Dividend Growth Fund,N/A
3961,IHE,2018-06-07,3475,True,iShares U.S. Pharmaceutical,et
3962,IHF,2018-06-07,3476,True,iShares U.S. Health Care Providers,et
3963,IHG,2018-06-07,3477,True,Intercontinental Hotels Group American Depositary Shares (Each representing one),cs
3964,IHI,2018-06-07,3478,True,iShares U.S. Medical Devices,et
3965,IHIT,2018-06-07,12008,True,Invesco High Income 2023 Target Term Fund of Beneficial Interest,cs
3966,IHT,2018-06-07,3480,True,InnSuites Hospitality Trust Shares of Beneficial Interest,cs
3967,IHTA,2018-06-07,13492,True,Invesco High Income 2024 Target Term Fund of Beneficial Interest No par value per share,N/A
3968,IHY,2018-06-07,3481,True,VanEck Vectors International High Yield Bond,et
3969,IID,2018-06-07,3482,True,Voya International High Dividend Equity Income Fund of Beneficial Interest,cs
3970,IIF,2018-06-07,3483,True,Morgan Stanley India Investment Fund Inc.,cs
3971,III,2018-06-07,3484,True,Information Services Group Inc.,cs
3972,IIIN,2018-06-07,3485,True,Insteel Industries Inc.,cs
3973,IIJI,2018-06-07,3486,True,Internet Initiative Japan Inc.,cs
3974,IIM,2018-06-07,3488,True,Invesco Value Municipal Income Trust,cs
3975,IIN,2018-06-07,3489,True,IntriCon Corporation,cs
3976,IIPR,2018-06-07,11984,True,Innovative Industrial Properties Inc.,N/A
3977,IIPR-A,2018-06-07,13616,True,Innovative Industrial Properties Inc. 9.00% Series A Cumulative Redeemable Preferred Stock,ps
3978,IIVI,2018-06-07,3490,True,II-VI Incorporated,cs
3979,IJH,2018-06-07,3491,True,iShares Core S&P Mid-Cap,et
3980,IJJ,2018-06-07,3492,True,iShares S&P Mid-Cap 400 Value,et
3981,IJK,2018-06-07,3493,True,iShares S&P Mid-Cap 400 Growth,et
3982,IJR,2018-06-07,3494,True,iShares Core S&P Small-Cap,et
3983,IJS,2018-06-07,3495,True,iShares S&P SmallCap 600 Value,et
3984,IJT,2018-06-07,3496,True,iShares S&P Small-Cap 600 Growth ETF,et
3985,IKNX,2018-06-07,3498,True,Ikonics Corporation,cs
3986,ILF,2018-06-07,3501,True,iShares Latin America 40,et
3987,ILG,2018-06-07,3487,True,ILG Inc,cs
3988,ILMN,2018-06-07,3502,True,Illumina Inc.,cs
3989,ILPT,2018-06-07,14010,True,Industrial Logistics Properties Trust,cs
3990,ILTB,2018-06-07,3503,True,iShares Core 10 Year USD Bond,et
3991,IMAX,2018-06-07,3505,True,Imax Corporation,cs
3992,IMDZ,2018-06-07,8955,True,Immune Design Corp.,cs
3993,IMGN,2018-06-07,3508,True,ImmunoGen Inc.,cs
3994,IMH,2018-06-07,3509,True,Impac Mortgage Holdings Inc.,cs
3995,IMI,2018-06-07,3510,True,Intermolecular Inc.,cs
3996,IMKTA,2018-06-07,3511,True,Ingles Markets Incorporated Class A Common Stock,cs
3997,IMLP,2018-06-07,3512,True,iPath S&P MLP ETN,N/A
3998,IMMP,2018-06-07,5268,True,Immutep Limited,cs
3999,IMMR,2018-06-07,3513,True,Immersion Corporation,cs
4000,IMMU,2018-06-07,3514,True,Immunomedics Inc.,cs
4001,IMMY,2018-06-07,3515,True,Imprimis Pharmaceuticals Inc.,cs
4002,IMNP,2018-06-07,9182,True,Immune Pharmaceuticals Inc.,cs
4003,IMO,2018-06-07,3517,True,Imperial Oil Limited,cs
4004,IMOM,2018-06-07,10950,True,Alpha Architect International Quantitative Momentum,N/A
4005,IMOS,2018-06-07,12035,True,ChipMOS TECHNOLOGIES INC.,cs
4006,IMPV,2018-06-07,3519,True,Imperva Inc.,cs
4007,IMRN,2018-06-07,13012,True,Immuron Limited,cs
4008,IMRNW,2018-06-07,12968,True,Immuron Limited Warrants,N/A
4009,IMTB,2018-06-07,12052,True,iShares Core 5-10 Year USD Bond,N/A
4010,IMTE,2018-06-07,13206,True,Integrated Media Technology Limited,cs
4011,IMTM,2018-06-07,9656,True,iShares Edge MSCI Intl Momentum Factor,N/A
4012,IMUC,2018-06-07,3521,True,ImmunoCellular Therapeutics Ltd.,cs
4013,IMUC+,2018-06-07,11715,True,ImmunoCellular Therapeutics Ltd. Warrants,N/A
4014,IMV,2018-06-07,14699,True,IMV INC,N/A
4015,INAP,2018-06-07,3523,True,Internap Corporation,cs
4016,INB,2018-06-07,3524,True,Cohen & Steers Global Income Builder Inc. of Beneficial Interest,cs
4017,INBK,2018-06-07,3525,True,First Internet Bancorp,cs
4018,INBKL,2018-06-07,11938,True,First Internet Bancorp 6.0% Fixed-to-Floating Rate Subordinated Notes due 2026,N/A
4019,INCO,2018-06-07,3526,True,Columbia India Consumer,N/A
4020,INCY,2018-06-07,3527,True,Incyte Corporation,cs
4021,INDA,2018-06-07,3528,True,Ishares MSCI India,N/A
4022,INDB,2018-06-07,3529,True,Independent Bank Corp.,cs
4023,INDF,2018-06-07,11348,True,iShares Edge MSCI Multifactor Industrials,N/A
4024,INDL,2018-06-07,3530,True,Direxion Daily MSCI India Bull 3x Shares,N/A
4025,INDS,2018-06-07,14542,True,Pacer Benchmark Industrial Real Estate SCTR,N/A
4026,INDU,2018-06-07,13281,True,Industrea Acquisition Corp.,cs
4027,INDUU,2018-06-07,13163,True,Industrea Acquisition Corp. Unit,su
4028,INDUW,2018-06-07,13302,True,Industrea Acquisition Corp. Warrant,N/A
4029,INDY,2018-06-07,3531,True,iShares S&P India Nifty 50 Index Fund,et
4030,INF,2018-06-07,3532,True,Brookfield Global Listed Infrastructure Income Fund Closed End Fund,cs
4031,INFI,2018-06-07,3534,True,Infinity Pharmaceuticals Inc.,cs
4032,INFN,2018-06-07,3536,True,Infinera Corporation,cs
4033,INFO,2018-06-07,8697,True,IHS Markit Ltd.,cs
4034,INFR,2018-06-07,12230,True,Legg Mason Global Infrastructure ETF,N/A
4035,INFU,2018-06-07,3537,True,InfuSystems Holdings Inc.,cs
4036,INFY,2018-06-07,3538,True,Infosys Limited American Depositary Shares,cs
4037,ING,2018-06-07,3539,True,ING Group N.V.,cs
4038,INGN,2018-06-07,8272,True,Inogen Inc,cs
4039,INGR,2018-06-07,3540,True,Ingredion Incorporated,cs
4040,INKM,2018-06-07,3542,True,SPDR SSgA Income Allocation,et
4041,INN,2018-06-07,3543,True,Summit Hotel Properties Inc.,cs
4042,INN-D,2018-06-07,11559,True,Summit Hotel Properties Inc. 6.45% Series D Cumulative Redeemable Preferred Stock,ps
4043,INN-E,2018-06-07,13784,True,Summit Hotel Properties Inc. 6.250% Series E Cumulative Redeemable Preferred Stock,ps
4044,INNT,2018-06-07,11546,True,Innovate Biopharmaceuticals Inc.,cs
4045,INO,2018-06-07,3547,True,Inovio Pharmaceuticals Inc.,cs
4046,INOD,2018-06-07,3549,True,Innodata Inc.,cs
4047,INOV,2018-06-07,9629,True,Inovalon Holdings Inc.,cs
4048,INPX,2018-06-07,8540,True,Inpixon,cs
4049,INR,2018-06-07,3552,True,Market Vectors Indian Rupee/USD ETN,et
4050,INS,2018-06-07,3553,True,Intelligent Systems Corporation,cs
4051,INSE,2018-06-07,9570,True,Inspired Entertainment Inc.,cs
4052,INSG,2018-06-07,12070,True,Inseego Corp.,cs
4053,INSI,2018-06-07,1510,True,Insight Select Income Fund,cs
4054,INSM,2018-06-07,3554,True,Insmed Inc.,cs
4055,INSP,2018-06-07,14395,True,Inspire Medical Systems Inc.,cs
4056,INST,2018-06-07,10738,True,Instructure Inc.,cs
4057,INSW,2018-06-07,12099,True,International Seaways Inc.,cs
4058,INSY,2018-06-07,3555,True,Insys Therapeutics Inc.,cs
4059,INT,2018-06-07,3556,True,World Fuel Services Corporation,cs
4060,INTC,2018-06-07,3557,True,Intel Corporation,cs
4061,INTF,2018-06-07,9951,True,iShares Edge MSCI Multifactor Intl,N/A
4062,INTG,2018-06-07,3558,True,The Intergroup Corporation,cs
4063,INTL,2018-06-07,3559,True,INTL FCStone Inc.,cs
